22.86,-8.05,46.14
23.02,-8.02,44.63
23.32,-8.16,43.52
23.63,-8.32,42.38
23.98,-8.34,41.24
24.24,-8.59,39.95
24.65,-8.60,39.02
25.23,-8.67,37.75
25.75,-8.63,36.43
26.21,-8.75,34.77
26.61,-8.72,33.84
27.07,-8.59,32.87
27.43,-8.53,31.82
27.64,-8.26,30.56
27.59,-8.19,30.18
27.55,-8.12,30.25
27.73,-8.08,28.69
28.06,-8.00,27.10
28.31,-8.04,25.72
28.57,-8.05,24.80
28.86,-8.11,23.98
29.50,-8.14,22.15
30.15,-8.19,20.28
30.68,-8.29,19.19
31.02,-8.30,18.61
31.11,-8.13,17.78
31.27,-7.80,16.05
31.56,-7.57,14.31
31.98,-7.20,12.55
32.38,-6.89,10.97
32.76,-6.72,10.29
32.92,-6.34,9.36
32.89,-6.01,8.27
32.69,-5.25,5.97
32.74,-4.61,4.09
33.02,-4.04,2.04
33.38,-3.36,0.44
34.07,-3.10,-0.92
34.78,-2.75,-2.10
35.24,-2.39,-2.83
35.52,-2.25,-3.08
35.46,-2.18,-3.31
35.27,-1.99,-3.34
35.11,-2.01,-3.76
34.84,-1.71,-4.44
34.93,-1.59,-5.68
35.26,-1.69,-6.96
35.76,-1.92,-7.24
36.14,-2.17,-7.42
36.23,-2.42,-6.95
36.33,-2.56,-6.35
36.64,-2.49,-5.48
37.13,-2.90,-5.48
37.83,-3.22,-6.17
38.43,-3.35,-6.72
38.86,-3.29,-6.35
39.18,-3.53,-5.64
39.49,-3.84,-4.92
39.63,-3.94,-5.17
40.08,-4.05,-5.61
40.77,-4.16,-5.78
41.58,-4.21,-5.51
41.95,-4.10,-4.91
42.09,-3.84,-4.83
42.18,-3.63,-4.63
42.31,-3.78,-4.78
42.65,-3.94,-5.02
43.20,-3.76,-5.51
43.84,-3.56,-5.75
44.37,-3.37,-5.75
44.75,-3.08,-6.11
45.00,-2.62,-6.06
45.27,-2.40,-5.57
45.64,-2.37,-4.77
45.98,-2.38,-4.58
46.21,-2.28,-4.72
46.36,-2.20,-5.15
46.60,-2.17,-5.93
47.18,-2.15,-6.03
47.66,-1.96,-6.24
48.00,-1.98,-6.91
48.15,-2.04,-7.33
48.14,-2.02,-7.66
48.01,-1.90,-7.97
47.82,-1.55,-8.36
47.70,-1.28,-9.02
47.48,-0.94,-9.86
47.67,-0.68,-10.45
47.74,-0.35,-10.64
47.54,-0.16,-11.05
47.53,0.02,-12.25
47.58,0.54,-12.99
47.55,1.16,-13.35
47.40,1.65,-13.76
47.21,1.86,-13.81
47.06,2.14,-14.05
47.03,2.65,-14.43
47.27,2.96,-15.13
47.66,3.08,-15.79
47.95,3.15,-15.66
48.08,3.10,-15.51
48.27,3.18,-14.96
48.44,3.18,-14.06
48.60,2.96,-13.58
48.83,2.53,-14.04
48.86,2.38,-14.19
48.89,2.38,-12.25
48.59,2.56,-8.53
48.04,2.79,-5.75
47.91,2.53,-6.42
47.91,2.28,-7.83
48.04,2.24,-9.66
48.11,2.26,-10.47
48.13,2.25,-10.39
48.07,2.22,-10.35
48.21,2.03,-11.51
48.48,1.80,-14.20
48.87,1.62,-17.34
49.22,1.37,-19.87
49.37,1.48,-19.99
49.17,1.74,-18.14
49.11,1.54,-17.22
49.15,1.34,-17.28
49.22,1.20,-17.01
49.28,1.22,-16.55
49.39,1.14,-16.40
49.46,0.96,-16.15
49.44,0.79,-16.15
49.40,0.68,-16.44
49.42,0.66,-16.55
49.49,0.63,-16.57
49.52,0.56,-16.60
49.50,0.42,-16.59
49.42,0.42,-15.51
49.29,0.46,-14.33
49.16,0.35,-13.34
49.12,0.15,-13.06
49.05,0.12,-13.30
49.01,0.14,-13.58
48.97,0.21,-13.52
48.87,0.24,-13.16
48.76,0.18,-13.04
48.77,0.13,-13.25
48.80,-0.01,-13.57
48.86,-0.31,-13.56
48.89,-0.58,-13.19
48.86,-0.83,-12.77
48.86,-1.02,-12.67
48.92,-1.04,-12.74
49.01,-1.02,-12.89
49.13,-0.99,-13.10
49.19,-0.86,-13.30
49.20,-0.79,-13.28
49.17,-0.84,-13.18
49.16,-0.92,-13.09
49.10,-0.91,-13.01
49.05,-0.81,-13.00
49.07,-0.66,-13.07
49.08,-0.54,-13.14
49.12,-0.52,-13.23
49.09,-0.52,-13.23
49.06,-0.47,-13.17
49.02,-0.47,-13.09
48.98,-0.46,-12.92
48.96,-0.50,-12.93
48.97,-0.54,-13.05
48.97,-0.50,-13.10
48.96,-0.46,-13.08
48.95,-0.47,-13.14
48.95,-0.44,-13.07
48.92,-0.39,-12.93
48.90,-0.33,-12.86
48.86,-0.27,-12.78
48.86,-0.18,-12.76
48.84,-0.08,-12.74
48.86,-0.01,-12.84
48.87,0.05,-13.00
48.89,0.00,-13.05
48.90,-0.10,-13.05
48.87,-0.10,-12.97
48.78,-0.06,-13.02
48.80,-0.00,-13.12
48.84,0.02,-13.18
48.84,0.03,-13.08
48.83,-0.05,-13.07
48.87,-0.06,-13.14
