40.47,3.42,2.90
41.14,3.31,3.31
41.47,3.01,3.94
41.67,2.86,4.37
41.95,2.86,4.08
42.23,2.81,3.93
42.47,2.86,3.76
42.70,2.85,3.73
42.90,3.01,3.67
43.25,3.28,2.98
43.57,3.42,2.58
43.72,3.51,2.56
43.81,3.45,2.87
43.90,3.58,2.92
44.13,3.82,2.73
44.45,4.06,2.28
44.61,4.13,2.19
44.68,3.99,2.64
44.76,3.99,2.53
44.91,4.13,2.11
45.02,4.09,1.99
45.14,4.06,1.97
45.14,4.05,2.12
45.30,4.25,1.75
45.34,4.36,1.50
45.51,4.25,1.45
45.53,4.12,1.65
45.67,4.17,1.47
45.78,4.23,1.20
45.89,4.16,1.26
45.86,3.94,1.72
45.82,3.90,1.82
45.92,4.04,1.36
46.07,4.10,1.18
46.15,4.09,1.23
46.10,4.09,1.45
46.25,4.28,1.28
46.45,4.38,1.05
46.54,4.33,1.21
46.51,4.17,1.50
46.56,4.21,1.20
